country;region;year;decile;share
Panama;Without Implicit Rent;1995;d2;1,7994413
Panama;Without Implicit Rent;1995;d3;2,8317049
Panama;Without Implicit Rent;1995;d4;3,9106913
Panama;Without Implicit Rent;1995;d5;5,2055626
Panama;Without Implicit Rent;1995;d6;6,6390257
Panama;Without Implicit Rent;1995;d7;8,560173
Panama;Without Implicit Rent;1995;d8;11,627139
Panama;Without Implicit Rent;1995;d9;16,891123
Panama;Without Implicit Rent;1995;ratio_10_1;65,161445
Panama;Without Implicit Rent;1997;d1;0,59117186
Panama;Without Implicit Rent;1997;d10;43,261372
Panama;Without Implicit Rent;1997;d2;1,6870223
Panama;Without Implicit Rent;1997;d3;2,7575905
Panama;Without Implicit Rent;1997;d4;3,750463
Panama;Without Implicit Rent;1997;d5;4,9243951
Panama;Without Implicit Rent;1997;d6;6,3546467
Panama;Without Implicit Rent;1997;d7;8,3031979
Panama;Without Implicit Rent;1997;d8;11,377037
Panama;Without Implicit Rent;1997;d9;16,993103
Panama;Without Implicit Rent;1997;ratio_10_1;73,143621
Panama;Without Implicit Rent;1998;d1;0,64951307
Panama;Without Implicit Rent;1998;d10;42,393021
Panama;Without Implicit Rent;1998;d2;1,8622224
Panama;Without Implicit Rent;1998;d3;2,9023495
Panama;Without Implicit Rent;1998;d4;3,9588928
Panama;Without Implicit Rent;1998;d5;5,0979347
Panama;Without Implicit Rent;1998;d6;6,4800987
Panama;Without Implicit Rent;1998;d7;8,3781366
Panama;Without Implicit Rent;1998;d8;11,357823
Panama;Without Implicit Rent;1998;d9;16,920006
Panama;Without Implicit Rent;1998;ratio_10_1;65,233301
Panama;Without Implicit Rent;1999;d1;0,77043468
Panama;Without Implicit Rent;1999;d10;41,579174
Panama;Without Implicit Rent;1999;d2;1,9697578
Panama;Without Implicit Rent;1999;d3;2,9919367
Panama;Without Implicit Rent;1999;d4;3,985496
Panama;Without Implicit Rent;1999;d5;5,1329021
Panama;Without Implicit Rent;1999;d6;6,5416713
Panama;Without Implicit Rent;1999;d7;8,507287
Panama;Without Implicit Rent;1999;d8;11,447294
Panama;Without Implicit Rent;1999;d9;17,074043
Panama;Without Implicit Rent;1999;ratio_10_1;53,954605
Panama;Without Implicit Rent;2000;d1;0,70977294
Panama;Without Implicit Rent;2000;d10;42,717339
Panama;Without Implicit Rent;2000;d2;1,8183675
Panama;Without Implicit Rent;2000;d3;2,8172982
Panama;Without Implicit Rent;2000;d4;3,8519304
Panama;Without Implicit Rent;2000;d5;5,0143361
Panama;Without Implicit Rent;2000;d6;6,4366879
Panama;Without Implicit Rent;2000;d7;8,3838844
Panama;Without Implicit Rent;2000;d8;11,384347
Panama;Without Implicit Rent;2000;d9;16,866035
Panama;Without Implicit Rent;2000;ratio_10_1;60,166038
Panama;Without Implicit Rent;2001;d1;0,57974344
Panama;Without Implicit Rent;2001;d10;42,358429
Panama;Without Implicit Rent;2001;d2;1,5755963
Panama;Without Implicit Rent;2001;d3;2,6311057
Panama;Without Implicit Rent;2001;d4;3,7642729
Panama;Without Implicit Rent;2001;d5;5,0492864
Panama;Without Implicit Rent;2001;d6;6,5924163
Panama;Without Implicit Rent;2001;d7;8,6300278
Panama;Without Implicit Rent;2001;d8;11,655275
Panama;Without Implicit Rent;2001;d9;17,163849
Panama;Without Implicit Rent;2001;ratio_10_1;73,036904
Panama;Without Implicit Rent;2002;d1;0,81544244
Panama;Without Implicit Rent;2002;d10;42,892273
Panama;Without Implicit Rent;2002;d2;1,7479593
Panama;Without Implicit Rent;2002;d3;2,6823335
Panama;Without Implicit Rent;2002;d4;3,7402442
Panama;Without Implicit Rent;2002;d5;4,9321051
Panama;Without Implicit Rent;2002;d6;6,4520764
Panama;Without Implicit Rent;2002;d7;8,5169706
Panama;Without Implicit Rent;2002;d8;11,419897
Panama;Without Implicit Rent;2002;d9;16,800699
Panama;Without Implicit Rent;2002;ratio_10_1;52,593285
Panama;Without Implicit Rent;2003;d1;0,79259026
Panama;Without Implicit Rent;2003;d10;42,099552
Panama;Without Implicit Rent;2003;d2;1,753355
Panama;Without Implicit Rent;2003;d3;2,7727773
Panama;Without Implicit Rent;2003;d4;3,8270788
Panama;Without Implicit Rent;2003;d5;5,0037379
Panama;Without Implicit Rent;2003;d6;6,5103374
Panama;Without Implicit Rent;2003;d7;8,513196
Panama;Without Implicit Rent;2003;d8;11,499544
Panama;Without Implicit Rent;2003;d9;17,227831
Panama;Without Implicit Rent;2003;ratio_10_1;53,104298
Panama;Without Implicit Rent;2004;d1;0,84528714
Panama;Without Implicit Rent;2004;d10;41,180656
Panama;Without Implicit Rent;2004;d2;1,8155214
Panama;Without Implicit Rent;2004;d3;2,8299592
Panama;Without Implicit Rent;2004;d4;3,866225
Panama;Without Implicit Rent;2004;d5;5,1080494
Panama;Without Implicit Rent;2004;d6;6,6334214
Panama;Without Implicit Rent;2004;d7;8,5965757
Panama;Without Implicit Rent;2004;d8;11,6615
Panama;Without Implicit Rent;2004;d9;17,462801
Panama;Without Implicit Rent;2004;ratio_10_1;48,697883
Panama;Without Implicit Rent;2005;d1;0,89497298
Panama;Without Implicit Rent;2005;d10;40,093819
Panama;Without Implicit Rent;2005;d2;1,9326131
Panama;Without Implicit Rent;2005;d3;2,9572651
Panama;Without Implicit Rent;2005;d4;3,9763696
Panama;Without Implicit Rent;2005;d5;5,2377548
Panama;Without Implicit Rent;2005;d6;6,7227869
Panama;Without Implicit Rent;2005;d7;8,8238668
Panama;Without Implicit Rent;2005;d8;11,900434
Panama;Without Implicit Rent;2005;d9;17,460117
Panama;Without Implicit Rent;2005;ratio_10_1;44,779875
Panama;Without Implicit Rent;2006;d1;0,77567261
Panama;Without Implicit Rent;2006;d10;41,047333
Panama;Without Implicit Rent;2006;d2;1,8173275
Panama;Without Implicit Rent;2006;d3;2,8970854
Panama;Without Implicit Rent;2006;d4;3,9731915
Panama;Without Implicit Rent;2006;d5;5,1872005
Panama;Without Implicit Rent;2006;d6;6,6312208
Panama;Without Implicit Rent;2006;d7;8,7200212
Panama;Without Implicit Rent;2006;d8;11,666205
Panama;Without Implicit Rent;2006;d9;17,28474
Panama;Without Implicit Rent;2006;ratio_10_1;52,911292
Panama;Without Implicit Rent;2007;d1;0,98260009
Panama;Without Implicit Rent;2007;d10;39,704712
Panama;Without Implicit Rent;2007;d2;2,0115733
Panama;Without Implicit Rent;2007;d3;3,0849299
Panama;Without Implicit Rent;2007;d4;4,1801796
Panama;Without Implicit Rent;2007;d5;5,4439788
Panama;Without Implicit Rent;2007;d6;6,9781241
Panama;Without Implicit Rent;2007;d7;8,9537191
Panama;Without Implicit Rent;2007;d8;11,76758
Panama;Without Implicit Rent;2007;d9;16,892601
Panama;Without Implicit Rent;2007;ratio_10_1;40,396456
Panama;Without Implicit Rent;2008;d1;0,93992788
Panama;Without Implicit Rent;2008;d10;40,598843
Panama;Without Implicit Rent;2008;d2;2,0420394
Panama;Without Implicit Rent;2008;d3;3,1560271
Panama;Without Implicit Rent;2008;d4;4,2119312
Panama;Without Implicit Rent;2008;d5;5,4520159
Panama;Without Implicit Rent;2008;d6;6,9599843
Panama;Without Implicit Rent;2008;d7;8,810462
Panama;Without Implicit Rent;2008;d8;11,417885
Panama;Without Implicit Rent;2008;d9;16,410885
Panama;Without Implicit Rent;2008;ratio_10_1;43,185275
Paraguay;Asuncion;1990;d1;2,195652
Paraguay;Asuncion;1990;d10;30,775339
Paraguay;Asuncion;1990;d2;3,5938885
Paraguay;Asuncion;1990;d3;4,6205969
Paraguay;Asuncion;1990;d4;5,6372356
Paraguay;Asuncion;1990;d5;6,651546
Paraguay;Asuncion;1990;d6;7,9017067
Paraguay;Asuncion;1990;d7;9,7277842
Paraguay;Asuncion;1990;d8;12,555937
Paraguay;Asuncion;1990;d9;16,340315
Paraguay;Asuncion;1990;ratio_10_1;13,985077
Paraguay;Asuncion;1995;d1;1,7898095
Paraguay;Asuncion;1995;d10;38,544346
Paraguay;Asuncion;1995;d2;2,8064957
Paraguay;Asuncion;1995;d3;3,6582479
Paraguay;Asuncion;1995;d4;4,6308107
Paraguay;Asuncion;1995;d5;5,6407218
Paraguay;Asuncion;1995;d6;6,944747
Paraguay;Asuncion;1995;d7;8,6513882
Paraguay;Asuncion;1995;d8;10,99303
Paraguay;Asuncion;1995;d9;16,340401
Paraguay;Asuncion;1995;ratio_10_1;21,485209
Paraguay;EPH Continua;2022;d1;1,7494711
Paraguay;EPH Continua;2022;d10;34,279029
Paraguay;EPH Continua;2022;d2;3,1376937
Paraguay;EPH Continua;2022;d3;4,1753353
Paraguay;EPH Continua;2022;d4;5,2055866
Paraguay;EPH Continua;2022;d5;6,3469852
Paraguay;EPH Continua;2022;d6;7,733571
Paraguay;EPH Continua;2022;d7;9,4973598
Paraguay;EPH Continua;2022;d8;11,892069
Paraguay;EPH Continua;2022;d9;15,982899
Paraguay;EPH Continua;2022;ratio_10_1;19,592012
Paraguay;EPH Continua;2023;d1;1,852808
Paraguay;EPH Continua;2023;d10;34,44853
Paraguay;EPH Continua;2023;d2;3,240228
Paraguay;EPH Continua;2023;d3;4,26649
Paraguay;EPH Continua;2023;d4;5,302306
Paraguay;EPH Continua;2023;d5;6,418159
Paraguay;EPH Continua;2023;d6;7,739214
Paraguay;EPH Continua;2023;d7;9,435378
Paraguay;EPH Continua;2023;d8;11,77385
Paraguay;EPH Continua;2023;d9;15,52304
Paraguay;EPH Continua;2023;ratio_10_1;18,58523
Paraguay;EPH Continua;2024;d1;1,872418
Paraguay;EPH Continua;2024;d10;35,23672
Paraguay;EPH Continua;2024;d2;3,246669
Paraguay;EPH Continua;2024;d3;4,258978
Paraguay;EPH Continua;2024;d4;5,289539
Paraguay;EPH Continua;2024;d5;6,408474
Paraguay;EPH Continua;2024;d6;7,682639
Paraguay;EPH Continua;2024;d7;9,266016
Paraguay;EPH Continua;2024;d8;11,44652
Paraguay;EPH Continua;2024;d9;15,29203
Paraguay;EPH Continua;2024;ratio_10_1;18,81168
Paraguay;National;1995;d1;0,78268147
Paraguay;National;1995;d10;45,990345
Paraguay;National;1995;d2;1,6942688
Paraguay;National;1995;d3;2,6015966
Paraguay;National;1995;d4;3,5900142
Paraguay;National;1995;d5;4,7714701
Paraguay;National;1995;d6;6,2080135
Paraguay;National;1995;d7;8,0523338
Paraguay;National;1995;d8;10,683043
Paraguay;National;1995;d9;15,626232
Paraguay;National;1995;ratio_10_1;58,740778
Paraguay;National;1997;d1;0,74974531
Paraguay;National;1997;d10;41,415745
Paraguay;National;1997;d2;1,7898537
Paraguay;National;1997;d3;2,7235458
Paraguay;National;1997;d4;3,8719101
Paraguay;National;1997;d5;5,2233176
Paraguay;National;1997;d6;6,9012051
Paraguay;National;1997;d7;8,8026667
Paraguay;National;1997;d8;11,560484
Paraguay;National;1997;d9;16,961529
Paraguay;National;1997;ratio_10_1;55,215871
Paraguay;National;1999;d1;0,90034336
Paraguay;National;1999;d10;42,07539
Paraguay;National;1999;d2;1,9827369
Paraguay;National;1999;d3;3,0291481
Paraguay;National;1999;d4;4,0639739
Paraguay;National;1999;d5;5,1676779
Paraguay;National;1999;d6;6,6403108
Paraguay;National;1999;d7;8,4477901
Paraguay;National;1999;d8;11,241112
Paraguay;National;1999;d9;16,451513
Paraguay;National;1999;ratio_10_1;46,714554
Paraguay;National;2001;d1;0,98332298
Paraguay;National;2001;d10;43,071209
Paraguay;National;2001;d2;2,0790994
Paraguay;National;2001;d3;3,0275168
Paraguay;National;2001;d4;4,0690684
Paraguay;National;2001;d5;5,2629685
Paraguay;National;2001;d6;6,585917
Paraguay;National;2001;d7;8,2426825
Paraguay;National;2001;d8;10,879365
Paraguay;National;2001;d9;15,798853
Paraguay;National;2001;ratio_10_1;43,721961
Paraguay;National;2002;d1;0,95985162
Paraguay;National;2002;d10;46,162628
Paraguay;National;2002;d2;1,9496348
Paraguay;National;2002;d3;2,8418326
Paraguay;National;2002;d4;3,7728333
Paraguay;National;2002;d5;4,9031715
Paraguay;National;2002;d6;6,2000341
Paraguay;National;2002;d7;7,9698925
Paraguay;National;2002;d8;10,35308
Paraguay;National;2002;d9;14,887043
Paraguay;National;2002;ratio_10_1;48,081524
Paraguay;National;2003;d1;1,1639235
Paraguay;National;2003;d10;44,0881
Paraguay;National;2003;d2;2,2133954
Paraguay;National;2003;d3;3,1097407
Paraguay;National;2003;d4;4,0049753
Paraguay;National;2003;d5;5,0705905
Paraguay;National;2003;d6;6,3062525
Paraguay;National;2003;d7;8,0437288
Paraguay;National;2003;d8;10,66078
Paraguay;National;2003;d9;15,338514
Paraguay;National;2003;ratio_10_1;37,865538
Paraguay;National;2004;d1;1,4497334
Paraguay;National;2004;d10;41,980457
Paraguay;National;2004;d2;2,5333066
Paraguay;National;2004;d3;3,4499764
Paraguay;National;2004;d4;4,3387713
Paraguay;National;2004;d5;5,348289
Paraguay;National;2004;d6;6,6167307
Paraguay;National;2004;d7;8,3012466
Paraguay;National;2004;d8;10,714926
Paraguay;National;2004;d9;15,266562
Paraguay;National;2004;ratio_10_1;28,946361
Paraguay;National;2005;d1;1,3260375
Paraguay;National;2005;d10;40,439247
Paraguay;National;2005;d2;2,5776322
Paraguay;National;2005;d3;3,4735034
Paraguay;National;2005;d4;4,4628978
Paraguay;National;2005;d5;5,4910636
Paraguay;National;2005;d6;6,687562
Paraguay;National;2005;d7;8,4939585
Paraguay;National;2005;d8;11,159082
Paraguay;National;2005;d9;15,889016
Paraguay;National;2005;ratio_10_1;30,480795
Paraguay;National;2006;d1;1,2679663
Paraguay;National;2006;d10;42,406616
Paraguay;National;2006;d2;2,3055255
Paraguay;National;2006;d3;3,3068199
Paraguay;National;2006;d4;4,2855749
Paraguay;National;2006;d5;5,39609
Paraguay;National;2006;d6;6,6946697
Paraguay;National;2006;d7;8,4324694
Paraguay;National;2006;d8;10,763271
Paraguay;National;2006;d9;15,140997
Paraguay;National;2006;ratio_10_1;33,437996
Paraguay;National;2007;d1;1,1926329
Paraguay;National;2007;d10;42,545502
Paraguay;National;2007;d2;2,384975
Paraguay;National;2007;d3;3,4026279
Paraguay;National;2007;d4;4,3473105
Paraguay;National;2007;d5;5,4240637
Paraguay;National;2007;d6;6,7018137
Paraguay;National;2007;d7;8,2549763
Paraguay;National;2007;d8;10,66915
Paraguay;National;2007;d9;15,076948
Paraguay;National;2007;ratio_10_1;35,617178
Paraguay;National;2008;d1;1,4996519
Paraguay;National;2008;d10;40,100388
Paraguay;National;2008;d2;2,5872252
Paraguay;National;2008;d3;3,5466623
Paraguay;National;2008;d4;4,4715281
Paraguay;National;2008;d5;5,5340223
Paraguay;National;2008;d6;6,8741026
Paraguay;National;2008;d7;8,6201563
Paraguay;National;2008;d8;11,134608
Paraguay;National;2008;d9;15,631654
Paraguay;National;2008;ratio_10_1;26,722955
Paraguay;National;2009;d1;1,4104846
Paraguay;National;2009;d10;38,061291
Paraguay;National;2009;d2;2,6106918
Paraguay;National;2009;d3;3,6243064
Paraguay;National;2009;d4;4,7507434
Paraguay;National;2009;d5;5,9338264
Paraguay;National;2009;d6;7,2815528
Paraguay;National;2009;d7;8,9957657
Paraguay;National;2009;d8;11,509685
Paraguay;National;2009;d9;15,821656
Paraguay;National;2009;ratio_10_1;26,972862
Paraguay;National;2010;d1;1,2771739
Paraguay;National;2010;d10;40,492104
Paraguay;National;2010;d2;2,5066352
Paraguay;National;2010;d3;3,5453033
Paraguay;National;2010;d4;4,5755501
Paraguay;National;2010;d5;5,7526875
Paraguay;National;2010;d6;7,0636826
Paraguay;National;2010;d7;8,6787491
Paraguay;National;2010;d8;10,98923
Paraguay;National;2010;d9;15,118889
Paraguay;National;2010;ratio_10_1;31,68941
Paraguay;National;2011;d1;1,1932985
Paraguay;National;2011;d10;41,356159
Paraguay;National;2011;d2;2,3558457
Paraguay;National;2011;d3;3,3444016
Paraguay;National;2011;d4;4,3232007
Paraguay;National;2011;d5;5,5729303
Paraguay;National;2011;d6;6,9082427
Paraguay;National;2011;d7;8,5492458
Paraguay;National;2011;d8;11,037821
Paraguay;National;2011;d9;15,358853
Paraguay;National;2011;ratio_10_1;34,630289
Paraguay;National;2012;d1;1,474715
Paraguay;National;2012;d10;36,881916
Paraguay;National;2012;d2;2,7027354
Paraguay;National;2012;d3;3,8497841
Paraguay;National;2012;d4;4,9017973
Paraguay;National;2012;d5;6,1804218
Paraguay;National;2012;d6;7,605762
Paraguay;National;2012;d7;9,2470455
Paraguay;National;2012;d8;11,493254
Paraguay;National;2012;d9;15,662571
Paraguay;National;2012;ratio_10_1;24,997627
Paraguay;National;2013;d1;1,5963373
Paraguay;National;2013;d10;37,293213
Paraguay;National;2013;d2;2,8234713
Paraguay;National;2013;d3;3,8022408
Paraguay;National;2013;d4;4,8153858
Paraguay;National;2013;d5;5,8720117
Paraguay;National;2013;d6;7,2525997
Paraguay;National;2013;d7;9,1666546
Paraguay;National;2013;d8;11,62325
Paraguay;National;2013;d9;15,754835
Paraguay;National;2013;ratio_10_1;23,356093
Paraguay;National;2014;d1;1,4362876
Paraguay;National;2014;d10;40,706539
Paraguay;National;2014;d2;2,5953658
Paraguay;National;2014;d3;3,6365106
Paraguay;National;2014;d4;4,6440601
Paraguay;National;2014;d5;5,6850939
Paraguay;National;2014;d6;6,9227138
Paraguay;National;2014;d7;8,6145668
Paraguay;National;2014;d8;10,829702
Paraguay;National;2014;d9;14,929161
Paraguay;National;2014;ratio_10_1;28,326203
Paraguay;National;2015;d1;1,5719547
Paraguay;National;2015;d10;36,730507
Paraguay;National;2015;d2;2,7662258
Paraguay;National;2015;d3;3,8513682
Paraguay;National;2015;d4;4,8832994
Paraguay;National;2015;d5;6,0190458
Paraguay;National;2015;d6;7,3348045
Paraguay;National;2015;d7;9,1588154
Paraguay;National;2015;d8;11,675427
Paraguay;National;2015;d9;16,008553
Paraguay;National;2015;ratio_10_1;23,359169
Paraguay;National;2016;d1;1,6324251
Paraguay;National;2016;d10;37,350483
Paraguay;National;2016;d2;2,8549821
Paraguay;National;2016;d3;3,8340874
Paraguay;National;2016;d4;4,8008652
Paraguay;National;2016;d5;5,9411073
Paraguay;National;2016;d6;7,2757421
Paraguay;National;2016;d7;9,0174294
Paraguay;National;2016;d8;11,56588
Paraguay;National;2016;d9;15,727
Paraguay;National;2016;ratio_10_1;22,875577
Paraguay;National;2017;d1;1,7711734
Paraguay;National;2017;d10;39,073719
Paraguay;National;2017;d2;2,9165709
Paraguay;National;2017;d3;3,8842266
Paraguay;National;2017;d4;4,8085561
Paraguay;National;2017;d5;5,8377247
Paraguay;National;2017;d6;7,1116571
Paraguay;National;2017;d7;8,814992
Paraguay;National;2017;d8;10,99198
Paraguay;National;2017;d9;14,789399
Paraguay;National;2017;ratio_10_1;22,052235
Paraguay;National;2018;d1;1,6711777
Paraguay;National;2018;d10;35,881443
Paraguay;National;2018;d2;3,0069697
Paraguay;National;2018;d3;4,0734363
Paraguay;National;2018;d4;5,0872188
Paraguay;National;2018;d5;6,2227063
Paraguay;National;2018;d6;7,4079452
Paraguay;National;2018;d7;9,2225542
Paraguay;National;2018;d8;11,628454
Paraguay;National;2018;d9;15,798094
Paraguay;National;2018;ratio_10_1;21,465832
Paraguay;National;2019;d1;1,794124
Paraguay;National;2019;d10;35,203976
Paraguay;National;2019;d2;3,0484278
Paraguay;National;2019;d3;4,0770273
Paraguay;National;2019;d4;5,1323538
Paraguay;National;2019;d5;6,2267079
Paraguay;National;2019;d6;7,4927783
Paraguay;National;2019;d7;9,2566814
Paraguay;National;2019;d8;11,811203
Paraguay;National;2019;d9;15,956721
Paraguay;National;2019;ratio_10_1;19,604125
Paraguay;National;2020;d1;2,029139
Paraguay;National;2020;d10;33,307995
Paraguay;National;2020;d2;3,2316389
Paraguay;National;2020;d3;4,2701559
Paraguay;National;2020;d4;5,3202872
Paraguay;National;2020;d5;6,4808469
Paraguay;National;2020;d6;7,8859644
Paraguay;National;2020;d7;9,4906216
Paraguay;National;2020;d8;12,004036
Paraguay;National;2020;d9;15,979313
Paraguay;National;2020;ratio_10_1;16,406661
Paraguay;National;2021;d1;2,1209838
Paraguay;National;2021;d10;33,148968
Paraguay;National;2021;d2;3,358732
Paraguay;National;2021;d3;4,3552413
Paraguay;National;2021;d4;5,3944278
Paraguay;National;2021;d5;6,5509863
Paraguay;National;2021;d6;7,8342075
Paraguay;National;2021;d7;9,6054964
Paraguay;National;2021;d8;11,850019
Paraguay;National;2021;d9;15,78094
Paraguay;National;2021;ratio_10_1;15,62335
Paraguay;National;2022;d1;1,847548
Paraguay;National;2022;d10;35,350653
Paraguay;National;2022;d2;3,2017225
Paraguay;National;2022;d3;4,2411031
Paraguay;National;2022;d4;5,2284941
Paraguay;National;2022;d5;6,2366473
Paraguay;National;2022;d6;7,6193505
Paraguay;National;2022;d7;9,3156262
Paraguay;National;2022;d8;11,511973
Paraguay;National;2022;d9;15,446883
Paraguay;National;2022;ratio_10_1;19,130318
Peru;ENAHO 1;1997;d1;0,95137221
Peru;ENAHO 1;1997;d10;40,80299
Peru;ENAHO 1;1997;d2;2,0156193
Peru;ENAHO 1;1997;d3;3,0282702
Peru;ENAHO 1;1997;d4;4,1600208
Peru;ENAHO 1;1997;d5;5,4664407
Peru;ENAHO 1;1997;d6;6,9371367
Peru;ENAHO 1;1997;d7;8,8091335
Peru;ENAHO 1;1997;d8;11,573204
Peru;ENAHO 1;1997;d9;16,255812
Peru;ENAHO 1;1997;ratio_10_1;42,851749
Peru;ENAHO 1;1998;d1;0,92511392
Peru;ENAHO 1;1998;d10;43,554951
Peru;ENAHO 1;1998;d2;1,9911407
Peru;ENAHO 1;1998;d3;2,9815466
Peru;ENAHO 1;1998;d4;4,0509996
Peru;ENAHO 1;1998;d5;5,1631341
Peru;ENAHO 1;1998;d6;6,4852057
Peru;ENAHO 1;1998;d7;8,2334738
Peru;ENAHO 1;1998;d8;10,838112
Peru;ENAHO 1;1998;d9;15,719718
Peru;ENAHO 1;1998;ratio_10_1;47,048817
Peru;ENAHO 1;1999;d1;0,94409406
Peru;ENAHO 1;1999;d10;43,632797
Peru;ENAHO 1;1999;d2;1,9916112
Peru;ENAHO 1;1999;d3;3,0332339
Peru;ENAHO 1;1999;d4;4,0420094
Peru;ENAHO 1;1999;d5;5,2049379
Peru;ENAHO 1;1999;d6;6,5346003
Peru;ENAHO 1;1999;d7;8,442956
Peru;ENAHO 1;1999;d8;10,855443
Peru;ENAHO 1;1999;d9;15,318317
Peru;ENAHO 1;1999;ratio_10_1;46,190169
Peru;ENAHO 1;2000;d1;1,1692502
Peru;ENAHO 1;2000;d10;36,775406
Peru;ENAHO 1;2000;d2;2,3605504
Peru;ENAHO 1;2000;d3;3,4815755
Peru;ENAHO 1;2000;d4;4,700727
Peru;ENAHO 1;2000;d5;6,0068312
Peru;ENAHO 1;2000;d6;7,5639162
Peru;ENAHO 1;2000;d7;9,3908911
Peru;ENAHO 1;2000;d8;12,073428
Peru;ENAHO 1;2000;d9;16,477427
Peru;ENAHO 1;2000;ratio_10_1;31,434761
Peru;ENAHO 2;2001;d1;1,1547705
Peru;ENAHO 2;2001;d10;39,133129
Peru;ENAHO 2;2001;d2;2,252305
Peru;ENAHO 2;2001;d3;3,2804
Peru;ENAHO 2;2001;d4;4,391295
Peru;ENAHO 2;2001;d5;5,6079206
Peru;ENAHO 2;2001;d6;7,1390486
Peru;ENAHO 2;2001;d7;9,0440321
Peru;ENAHO 2;2001;d8;11,667302
Peru;ENAHO 2;2001;d9;16,329794
Peru;ENAHO 2;2001;ratio_10_1;33,882287
Peru;ENAHO 2;2002;d1;1,081583
Peru;ENAHO 2;2002;d10;41,963562
Peru;ENAHO 2;2002;d2;2,1352844
Peru;ENAHO 2;2002;d3;3,1234398
Peru;ENAHO 2;2002;d4;4,1499619
Peru;ENAHO 2;2002;d5;5,359951
Peru;ENAHO 2;2002;d6;6,793314
Peru;ENAHO 2;2002;d7;8,5568609
Peru;ENAHO 2;2002;d8;11,077093
Peru;ENAHO 2;2002;d9;15,662283
Peru;ENAHO 2;2002;ratio_10_1;38,797452
Peru;ENAHO 2;2003;d1;1,3712357
Peru;ENAHO 2;2003;d10;39,549164
Peru;ENAHO 2;2003;d2;2,4433758
Peru;ENAHO 2;2003;d3;3,4399409
Peru;ENAHO 2;2003;d4;4,5222292
Peru;ENAHO 2;2003;d5;5,6339927
Peru;ENAHO 2;2003;d6;6,9685354
Peru;ENAHO 2;2003;d7;8,865921
Peru;ENAHO 2;2003;d8;11,364841
Peru;ENAHO 2;2003;d9;15,840764
Peru;ENAHO 2;2003;ratio_10_1;28,830596
Peru;ENAHO 3;2003;d1;1,2997774
Peru;ENAHO 3;2003;d10;42,198414
Peru;ENAHO 3;2003;d2;2,317034
Peru;ENAHO 3;2003;d3;3,1909678
Peru;ENAHO 3;2003;d4;4,1795468
Peru;ENAHO 3;2003;d5;5,3128018
Peru;ENAHO 3;2003;d6;6,6786208
Peru;ENAHO 3;2003;d7;8,3789692
Peru;ENAHO 3;2003;d8;10,919161
Peru;ENAHO 3;2003;d9;15,524705
Peru;ENAHO 3;2003;ratio_10_1;32,458457
Peru;ENAHO 3;2004;d1;1,3038714
Peru;ENAHO 3;2004;d10;37,962322
Peru;ENAHO 3;2004;d2;2,4019027
Peru;ENAHO 3;2004;d3;3,4046249
Peru;ENAHO 3;2004;d4;4,5627761
Peru;ENAHO 3;2004;d5;5,8460255
Peru;ENAHO 3;2004;d6;7,3014479
Peru;ENAHO 3;2004;d7;9,1094503
Peru;ENAHO 3;2004;d8;11,716715
Peru;ENAHO 3;2004;d9;16,390865
Peru;ENAHO 3;2004;ratio_10_1;29,094407
Peru;ENAHO 3;2005;d1;1,2404262
Peru;ENAHO 3;2005;d10;38,513809
Peru;ENAHO 3;2005;d2;2,3231397
Peru;ENAHO 3;2005;d3;3,3524835
Peru;ENAHO 3;2005;d4;4,4669142
Peru;ENAHO 3;2005;d5;5,7556348
Peru;ENAHO 3;2005;d6;7,2833738
Peru;ENAHO 3;2005;d7;9,1390438
Peru;ENAHO 3;2005;d8;11,693226
Peru;ENAHO 3;2005;d9;16,231949
Peru;ENAHO 3;2005;ratio_10_1;31,047485
Peru;ENAHO 3;2006;d1;1,1884664
Peru;ENAHO 3;2006;d10;38,164234
Peru;ENAHO 3;2006;d2;2,2686822
Peru;ENAHO 3;2006;d3;3,3471804
Peru;ENAHO 3;2006;d4;4,5048003
Peru;ENAHO 3;2006;d5;5,8233953
Peru;ENAHO 3;2006;d6;7,3524513
Peru;ENAHO 3;2006;d7;9,2315474
Peru;ENAHO 3;2006;d8;11,827107
Peru;ENAHO 3;2006;d9;16,292135
Peru;ENAHO 3;2006;ratio_10_1;32,096488
Peru;ENAHO 3;2007;d1;1,1836619
Peru;ENAHO 3;2007;d10;37,396034
Peru;ENAHO 3;2007;d2;2,2736015
Peru;ENAHO 3;2007;d3;3,3774402
Peru;ENAHO 3;2007;d4;4,5867615
Peru;ENAHO 3;2007;d5;5,9182343
Peru;ENAHO 3;2007;d6;7,3947248
Peru;ENAHO 3;2007;d7;9,2186298
Peru;ENAHO 3;2007;d8;11,894018
Peru;ENAHO 3;2007;d9;16,346952
Peru;ENAHO 3;2007;ratio_10_1;31,605313
Peru;ENAHO 3;2008;d1;1,3027933
Peru;ENAHO 3;2008;d10;35,399231
Peru;ENAHO 3;2008;d2;2,4948819
Peru;ENAHO 3;2008;d3;3,6966012
Peru;ENAHO 3;2008;d4;4,8990664
Peru;ENAHO 3;2008;d5;6,2287579
Peru;ENAHO 3;2008;d6;7,7995262
Peru;ENAHO 3;2008;d7;9,6254549
Peru;ENAHO 3;2008;d8;12,172786
Peru;ENAHO 3;2008;d9;16,380901
Peru;ENAHO 3;2008;ratio_10_1;27,169706
Peru;ENAHO 3;2009;d1;1,4017191
